distance,contrast,probe,eye,individual
525,3.941931,control,RE1,C11
530,3.849763,control,RE1,C11
535,3.78379,control,RE1,C11
540,3.664305,control,RE1,C11
545,3.59109,control,RE1,C11
550,3.500157,control,RE1,C11
555,3.386724,control,RE1,C11
560,3.335575,control,RE1,C11
565,3.254057,control,RE1,C11
570,3.225238,control,RE1,C11
575,3.167706,control,RE1,C11
580,3.136774,control,RE1,C11
585,3.10683,control,RE1,C11
590,3.076166,control,RE1,C11
595,3.018651,control,RE1,C11
600,2.987963,control,RE1,C11
605,2.935028,control,RE1,C11
610,2.854778,control,RE1,C11
615,2.865341,control,RE1,C11
620,2.800533,control,RE1,C11
625,2.751349,control,RE1,C11
630,2.735533,control,RE1,C11
635,2.710558,control,RE1,C11
640,2.68777,control,RE1,C11
645,2.648367,control,RE1,C11
650,2.645982,control,RE1,C11
655,2.636261,control,RE1,C11
660,2.578071,control,RE1,C11
665,2.532792,control,RE1,C11
670,2.537829,control,RE1,C11
185,1.967654077,control,LE1,C12
190,2.013101864,control,LE1,C12
195,2.031273959,control,LE1,C12
200,2.067732521,control,LE1,C12
205,2.120587012,control,LE1,C12
210,2.151056602,control,LE1,C12
215,2.252965849,control,LE1,C12
220,2.284427813,control,LE1,C12
225,2.334509239,control,LE1,C12
230,2.369530876,control,LE1,C12
235,2.370587091,control,LE1,C12
240,2.39044405,control,LE1,C12
245,2.462254089,control,LE1,C12
250,2.511976164,control,LE1,C12
255,2.575505335,control,LE1,C12
260,2.582107977,control,LE1,C12
265,2.612155793,control,LE1,C12
270,2.651896827,control,LE1,C12
275,2.71952794,control,LE1,C12
280,2.749838703,control,LE1,C12
285,2.820329467,control,LE1,C12
290,2.899109023,control,LE1,C12
295,2.989208882,control,LE1,C12
300,3.12022911,control,LE1,C12
305,3.228885219,control,LE1,C12
310,3.303702059,control,LE1,C12
315,3.3127317,control,LE1,C12
320,3.313993332,control,LE1,C12
325,3.335336773,control,LE1,C12
330,3.367496749,control,LE1,C12
335,3.42047035,control,LE1,C12
340,3.513996655,control,LE1,C12
345,3.672232761,control,LE1,C12
350,3.743411877,control,LE1,C12
355,3.89042637,control,LE1,C12
360,4.088310472,control,LE1,C12
365,4.100088566,control,LE1,C12
370,4.12789909,control,LE1,C12
375,4.161729062,control,LE1,C12
380,4.220668607,control,LE1,C12
385,4.38338741,control,LE1,C12
390,4.579078754,control,LE1,C12
395,4.721916992,control,LE1,C12
400,4.782510363,control,LE1,C12
405,4.876032053,control,LE1,C12
410,5.032171818,control,LE1,C12
415,5.117746471,control,LE1,C12
420,5.226881887,control,LE1,C12
425,5.330585233,control,LE1,C12
430,5.405333796,control,LE1,C12
435,5.428746319,control,LE1,C12
440,5.45824176,control,LE1,C12
445,5.424817071,control,LE1,C12
450,5.438975441,control,LE1,C12
455,5.412368965,control,LE1,C12
460,5.224251851,control,LE1,C12
465,5.015591585,control,LE1,C12
470,4.728798878,control,LE1,C12
475,4.51117783,control,LE1,C12
480,4.26216046,control,LE1,C12
485,4.094544688,control,LE1,C12
490,3.970351586,control,LE1,C12
495,3.944425124,control,LE1,C12
500,3.809775467,control,LE1,C12
505,3.703595701,control,LE1,C12
510,3.619530793,control,LE1,C12
515,3.504580204,control,LE1,C12
520,3.430437614,control,LE1,C12
525,3.347016378,control,LE1,C12
530,3.269999707,control,LE1,C12
535,3.155013887,control,LE1,C12
540,3.129656905,control,LE1,C12
545,3.044379776,control,LE1,C12
550,3.009896788,control,LE1,C12
555,2.942051967,control,LE1,C12
560,2.910248892,control,LE1,C12
565,2.873284662,control,LE1,C12
570,2.838692608,control,LE1,C12
185,1.89265799,control,RE1,C12
190,1.89594552,control,RE1,C12
195,1.92944843,control,RE1,C12
200,1.95780526,control,RE1,C12
205,1.97315345,control,RE1,C12
210,1.97800078,control,RE1,C12
215,1.99983648,control,RE1,C12
220,1.99993552,control,RE1,C12
225,1.99166888,control,RE1,C12
230,2.01956381,control,RE1,C12
235,2.02993622,control,RE1,C12
240,2.05345641,control,RE1,C12
245,2.07905288,control,RE1,C12
250,2.09443455,control,RE1,C12
255,2.11999408,control,RE1,C12
260,2.14902575,control,RE1,C12
265,2.19778378,control,RE1,C12
270,2.21339635,control,RE1,C12
275,2.24154988,control,RE1,C12
280,2.26492084,control,RE1,C12
285,2.24977292,control,RE1,C12
290,2.2552515,control,RE1,C12
295,2.23983574,control,RE1,C12
300,2.22510023,control,RE1,C12
305,2.24149855,control,RE1,C12
310,2.29541112,control,RE1,C12
315,2.37424138,control,RE1,C12
320,2.42886934,control,RE1,C12
325,2.52341389,control,RE1,C12
330,2.60647166,control,RE1,C12
335,2.69394061,control,RE1,C12
340,2.72893475,control,RE1,C12
345,2.75280781,control,RE1,C12
350,2.76757023,control,RE1,C12
355,2.7328672,control,RE1,C12
360,2.71864835,control,RE1,C12
365,2.67115559,control,RE1,C12
370,2.6179521,control,RE1,C12
375,2.6250008,control,RE1,C12
380,2.63215026,control,RE1,C12
385,2.64533806,control,RE1,C12
390,2.69702758,control,RE1,C12
395,2.7006417,control,RE1,C12
400,2.69137113,control,RE1,C12
405,2.7029209,control,RE1,C12
410,2.72660923,control,RE1,C12
415,2.72042506,control,RE1,C12
420,2.71032514,control,RE1,C12
425,2.6899584,control,RE1,C12
430,2.66685411,control,RE1,C12
435,2.62982462,control,RE1,C12
440,2.58915274,control,RE1,C12
445,2.55611167,control,RE1,C12
450,2.51042181,control,RE1,C12
455,2.48034129,control,RE1,C12
460,2.44997015,control,RE1,C12
465,2.44971594,control,RE1,C12
470,2.42296377,control,RE1,C12
475,2.42687677,control,RE1,C12
480,2.44251181,control,RE1,C12
485,2.45475644,control,RE1,C12
490,2.46163324,control,RE1,C12
495,2.47737667,control,RE1,C12
500,2.45386618,control,RE1,C12
505,2.44405454,control,RE1,C12
510,2.40944901,control,RE1,C12
515,2.39290883,control,RE1,C12
520,2.36764674,control,RE1,C12
525,2.34275174,control,RE1,C12
530,2.33619396,control,RE1,C12
535,2.31228111,control,RE1,C12
540,2.29952922,control,RE1,C12
545,2.25704337,control,RE1,C12
550,2.25890011,control,RE1,C12
555,2.25548428,control,RE1,C12
560,2.23295971,control,RE1,C12
565,2.21642616,control,RE1,C12
570,2.21935038,control,RE1,C12
575,2.20954228,control,RE1,C12
580,2.19710002,control,RE1,C12
585,2.18942917,control,RE1,C12
590,2.16432255,control,RE1,C12
595,2.14745365,control,RE1,C12
600,2.12863297,control,RE1,C12
605,2.11161731,control,RE1,C12
610,2.08505761,control,RE1,C12
615,2.07313512,control,RE1,C12
620,2.06276779,control,RE1,C12
625,2.03031111,control,RE1,C12
630,2.00936482,control,RE1,C12
635,2.00022796,control,RE1,C12
640,1.9857767,control,RE1,C12
645,1.98040514,control,RE1,C12
650,1.95904032,control,RE1,C12
655,1.95777039,control,RE1,C12
660,1.92165124,control,RE1,C12
665,1.91538074,control,RE1,C12
670,1.89976547,control,RE1,C12
675,1.90726355,control,RE1,C12
185,3.174344,control,RE2,C10
190,3.289929,control,RE2,C10
195,3.353104,control,RE2,C10
200,3.441411,control,RE2,C10
205,3.586243,control,RE2,C10
210,3.728124,control,RE2,C10
215,3.850698,control,RE2,C10
220,3.998225,control,RE2,C10
225,4.152746,control,RE2,C10
230,4.278272,control,RE2,C10
235,4.335948,control,RE2,C10
240,4.371971,control,RE2,C10
245,4.393952,control,RE2,C10
250,4.460453,control,RE2,C10
255,4.593047,control,RE2,C10
260,4.856963,control,RE2,C10
265,5.060105,control,RE2,C10
270,5.517415,control,RE2,C10
275,5.9013,control,RE2,C10
280,6.392071,control,RE2,C10
285,6.855177,control,RE2,C10
290,7.432917,control,RE2,C10
295,7.983816,control,RE2,C10
300,8.44939,control,RE2,C10
305,8.784926,control,RE2,C10
310,9.045198,control,RE2,C10
315,9.301798,control,RE2,C10
320,9.576497,control,RE2,C10
325,9.555214,control,RE2,C10
330,9.361302,control,RE2,C10
335,9.242848,control,RE2,C10
340,9.044537,control,RE2,C10
345,8.900734,control,RE2,C10
350,8.736458,control,RE2,C10
355,8.566527,control,RE2,C10
360,8.341656,control,RE2,C10
365,8.099163,control,RE2,C10
370,7.369651,control,RE2,C10
375,7.047796,control,RE2,C10
380,6.701198,control,RE2,C10
385,6.400405,control,RE2,C10
390,6.523187,control,RE2,C10
395,6.518259,control,RE2,C10
400,6.459143,control,RE2,C10
405,6.679372,control,RE2,C10
410,6.775126,control,RE2,C10
415,6.966866,control,RE2,C10
420,6.923253,control,RE2,C10
425,6.814994,control,RE2,C10
430,7.001067,control,RE2,C10
435,6.943414,control,RE2,C10
440,6.889413,control,RE2,C10
445,6.70304,control,RE2,C10
450,6.614811,control,RE2,C10
455,6.559328,control,RE2,C10
460,6.505153,control,RE2,C10
465,6.397022,control,RE2,C10
470,6.215304,control,RE2,C10
475,6.073852,control,RE2,C10
480,5.872805,control,RE2,C10
485,5.569435,control,RE2,C10
490,5.274134,control,RE2,C10
495,5.012545,control,RE2,C10
500,4.903508,control,RE2,C10
505,4.81489,control,RE2,C10
510,4.761128,control,RE2,C10
515,4.747511,control,RE2,C10
520,4.708039,control,RE2,C10
525,4.745079,control,RE2,C10
530,4.736487,control,RE2,C10
535,4.637987,control,RE2,C10
540,4.597052,control,RE2,C10
545,4.53749,control,RE2,C10
550,4.42743,control,RE2,C10
555,4.316985,control,RE2,C10
560,4.162161,control,RE2,C10
565,3.987532,control,RE2,C10
570,3.836639,control,RE2,C10
575,3.71966,control,RE2,C10
580,3.569352,control,RE2,C10
585,3.432887,control,RE2,C10
590,3.313574,control,RE2,C10
595,3.21281,control,RE2,C10
600,3.114316,control,RE2,C10
605,2.987905,control,RE2,C10
610,2.921017,control,RE2,C10
615,2.858208,control,RE2,C10
620,2.798235,control,RE2,C10
625,2.789686,control,RE2,C10
630,2.757897,control,RE2,C10
635,2.734912,control,RE2,C10
640,2.684205,control,RE2,C10
645,2.647166,control,RE2,C10
650,2.62587,control,RE2,C10
655,2.587169,control,RE2,C10
660,2.560233,control,RE2,C10
665,2.553667,control,RE2,C10
670,2.548147,control,RE2,C10
675,2.533175,control,RE2,C10
185,3.056321238,control,LE2,C11
190,3.16374617,control,LE2,C11
195,3.233918563,control,LE2,C11
200,3.297086909,control,LE2,C11
205,3.376290414,control,LE2,C11
210,3.45815217,control,LE2,C11
215,3.493947893,control,LE2,C11
220,3.54138963,control,LE2,C11
225,3.620350132,control,LE2,C11
230,3.732405367,control,LE2,C11
235,3.826264338,control,LE2,C11
240,3.926277271,control,LE2,C11
245,4.012739757,control,LE2,C11
250,4.082806256,control,LE2,C11
255,4.198064659,control,LE2,C11
260,4.318162385,control,LE2,C11
265,4.355499826,control,LE2,C11
270,4.411324995,control,LE2,C11
275,4.477622657,control,LE2,C11
280,4.501370248,control,LE2,C11
285,4.545106439,control,LE2,C11
290,4.582062361,control,LE2,C11
295,4.49879981,control,LE2,C11
300,4.447315094,control,LE2,C11
305,4.357959687,control,LE2,C11
310,4.357788618,control,LE2,C11
315,4.288083669,control,LE2,C11
320,4.258464908,control,LE2,C11
325,4.266876379,control,LE2,C11
330,4.392764108,control,LE2,C11
335,4.470730335,control,LE2,C11
340,4.503333571,control,LE2,C11
345,4.607011824,control,LE2,C11
350,4.67272404,control,LE2,C11
355,4.648458559,control,LE2,C11
360,4.689514325,control,LE2,C11
365,4.758158008,control,LE2,C11
370,4.753342113,control,LE2,C11
375,4.801437922,control,LE2,C11
380,4.76896513,control,LE2,C11
385,4.675985296,control,LE2,C11
390,4.449048027,control,LE2,C11
395,4.307663117,control,LE2,C11
400,4.141212762,control,LE2,C11
405,4.009624352,control,LE2,C11
410,3.945366991,control,LE2,C11
415,3.869886001,control,LE2,C11
420,3.797693554,control,LE2,C11
425,3.690571177,control,LE2,C11
430,3.603769785,control,LE2,C11
435,3.551823799,control,LE2,C11
440,3.523533004,control,LE2,C11
445,3.472938465,control,LE2,C11
450,3.434562355,control,LE2,C11
455,3.459551258,control,LE2,C11
460,3.438660229,control,LE2,C11
465,3.441675905,control,LE2,C11
470,3.400501652,control,LE2,C11
475,3.37423862,control,LE2,C11
480,3.379646099,control,LE2,C11
485,3.351028764,control,LE2,C11
490,3.318757831,control,LE2,C11
495,3.279557253,control,LE2,C11
500,3.231360259,control,LE2,C11
505,3.160030647,control,LE2,C11
510,3.109000593,control,LE2,C11
515,3.079610168,control,LE2,C11
520,2.999210083,control,LE2,C11
525,2.941830545,control,LE2,C11
530,2.891214944,control,LE2,C11
535,2.811734967,control,LE2,C11
540,2.784046767,control,LE2,C11
545,2.718486198,control,LE2,C11
550,2.700820621,control,LE2,C11
555,2.678656148,control,LE2,C11
560,2.628632025,control,LE2,C11
565,2.582474524,control,LE2,C11
570,2.532840862,control,LE2,C11
575,2.50494289,control,LE2,C11
580,2.478774906,control,LE2,C11
585,2.410969504,control,LE2,C11
590,2.377349737,control,LE2,C11
595,2.366223957,control,LE2,C11
600,2.398652552,control,LE2,C11
605,2.420794905,control,LE2,C11
610,2.359578687,control,LE2,C11
615,2.328434918,control,LE2,C11
620,2.316296087,control,LE2,C11
625,2.272795186,control,LE2,C11
630,2.25484684,control,LE2,C11
635,2.224738122,control,LE2,C11
640,2.162446811,control,LE2,C11
645,2.147079479,control,LE2,C11
650,2.143067938,control,LE2,C11
655,2.141255616,control,LE2,C11
660,2.122014638,control,LE2,C11
665,2.102581349,control,LE2,C11
670,2.086076999,control,LE2,C11
675,2.067274971,control,LE2,C11
185,2.566032279,control,RE2,C11
190,2.554843739,control,RE2,C11
195,2.574159658,control,RE2,C11
200,2.623902899,control,RE2,C11
205,2.67156952,control,RE2,C11
210,2.725057087,control,RE2,C11
215,2.788462113,control,RE2,C11
220,2.853338211,control,RE2,C11
225,2.89376027,control,RE2,C11
230,2.945269186,control,RE2,C11
235,2.990513846,control,RE2,C11
240,3.017501708,control,RE2,C11
245,3.079302988,control,RE2,C11
250,3.145323458,control,RE2,C11
255,3.26833164,control,RE2,C11
260,3.386025152,control,RE2,C11
265,3.50413419,control,RE2,C11
270,3.604370958,control,RE2,C11
275,3.72476791,control,RE2,C11
280,3.8001816,control,RE2,C11
285,3.829249909,control,RE2,C11
290,3.859137272,control,RE2,C11
295,3.839171966,control,RE2,C11
300,3.829067086,control,RE2,C11
305,3.785305836,control,RE2,C11
310,3.742907005,control,RE2,C11
315,3.751859587,control,RE2,C11
320,3.706565055,control,RE2,C11
325,3.713602789,control,RE2,C11
330,3.783976915,control,RE2,C11
335,3.814486727,control,RE2,C11
340,3.884018039,control,RE2,C11
345,4.00607719,control,RE2,C11
350,4.030736599,control,RE2,C11
355,4.079397799,control,RE2,C11
360,4.062736285,control,RE2,C11
365,4.105252969,control,RE2,C11
370,4.08971734,control,RE2,C11
375,3.965981487,control,RE2,C11
380,3.858539018,control,RE2,C11
385,3.753557177,control,RE2,C11
390,3.709854343,control,RE2,C11
395,3.66477338,control,RE2,C11
400,3.725707612,control,RE2,C11
405,3.710162244,control,RE2,C11
410,3.684485756,control,RE2,C11
415,3.656261351,control,RE2,C11
420,3.565302091,control,RE2,C11
425,3.53268527,control,RE2,C11
430,3.536341405,control,RE2,C11
435,3.49406686,control,RE2,C11
440,3.456074636,control,RE2,C11
445,3.402099893,control,RE2,C11
450,3.329504868,control,RE2,C11
455,3.327535941,control,RE2,C11
460,3.235823554,control,RE2,C11
465,3.202414489,control,RE2,C11
470,3.178171167,control,RE2,C11
475,3.087922044,control,RE2,C11
480,3.02440657,control,RE2,C11
485,3.001843922,control,RE2,C11
490,2.90588048,control,RE2,C11
495,2.877579327,control,RE2,C11
500,2.813983569,control,RE2,C11
505,2.758965574,control,RE2,C11
510,2.707685862,control,RE2,C11
515,2.649807958,control,RE2,C11
520,2.633466425,control,RE2,C11
525,2.629469717,control,RE2,C11
530,2.615957908,control,RE2,C11
535,2.629041472,control,RE2,C11
540,2.586778387,control,RE2,C11
545,2.570353238,control,RE2,C11
550,2.557152212,control,RE2,C11
555,2.536177213,control,RE2,C11
560,2.517704606,control,RE2,C11
565,2.49799103,control,RE2,C11
570,2.475655715,control,RE2,C11
575,2.472675135,control,RE2,C11
580,2.434550323,control,RE2,C11
585,2.407303944,control,RE2,C11
590,2.358706126,control,RE2,C11
595,2.309083655,control,RE2,C11
600,2.264613515,control,RE2,C11
605,2.224342022,control,RE2,C11
610,2.191040278,control,RE2,C11
615,2.152582403,control,RE2,C11
620,2.095517188,control,RE2,C11
625,2.053823745,control,RE2,C11
630,2.020907333,control,RE2,C11
635,1.981865529,control,RE2,C11
640,1.961084725,control,RE2,C11
645,1.954685947,control,RE2,C11
650,1.932603066,control,RE2,C11
655,1.933662275,control,RE2,C11
660,1.94159496,control,RE2,C11
665,1.9206446,control,RE2,C11
670,1.901473194,control,RE2,C11
675,1.897901,control,RE2,C11
185,2.312892189,control,LE2,C12
190,2.346390865,control,LE2,C12
195,2.419714717,control,LE2,C12
200,2.46814912,control,LE2,C12
205,2.514853442,control,LE2,C12
210,2.60517257,control,LE2,C12
215,2.670547647,control,LE2,C12
220,2.74247896,control,LE2,C12
225,2.817953307,control,LE2,C12
230,2.833853148,control,LE2,C12
235,2.847493688,control,LE2,C12
240,2.884348242,control,LE2,C12
245,2.919039288,control,LE2,C12
250,2.981044799,control,LE2,C12
255,3.032290249,control,LE2,C12
260,3.10701155,control,LE2,C12
265,3.179288915,control,LE2,C12
270,3.288476897,control,LE2,C12
275,3.437854615,control,LE2,C12
280,3.54763288,control,LE2,C12
285,3.647668685,control,LE2,C12
290,3.745318259,control,LE2,C12
295,3.890604277,control,LE2,C12
300,4.04175522,control,LE2,C12
305,4.218160062,control,LE2,C12
310,4.413274425,control,LE2,C12
315,4.635679262,control,LE2,C12
320,4.783458336,control,LE2,C12
325,5.003161664,control,LE2,C12
330,5.24735149,control,LE2,C12
335,5.376775261,control,LE2,C12
340,5.366177151,control,LE2,C12
345,5.470811068,control,LE2,C12
350,5.655975927,control,LE2,C12
355,5.793868347,control,LE2,C12
360,5.741136379,control,LE2,C12
365,5.598644815,control,LE2,C12
370,5.457557974,control,LE2,C12
375,5.256160818,control,LE2,C12
380,5.315522136,control,LE2,C12
385,5.471423853,control,LE2,C12
390,5.697237031,control,LE2,C12
395,5.899989168,control,LE2,C12
400,6.068076643,control,LE2,C12
405,6.21623877,control,LE2,C12
410,6.445100177,control,LE2,C12
415,6.606318086,control,LE2,C12
420,6.637619114,control,LE2,C12
425,6.499406011,control,LE2,C12
430,6.301393526,control,LE2,C12
435,6.160225488,control,LE2,C12
440,5.894688262,control,LE2,C12
445,5.646994171,control,LE2,C12
450,5.361817608,control,LE2,C12
455,5.05732703,control,LE2,C12
460,4.736953409,control,LE2,C12
465,4.497176366,control,LE2,C12
470,4.251831013,control,LE2,C12
475,4.014167125,control,LE2,C12
480,3.823573441,control,LE2,C12
485,3.652688417,control,LE2,C12
490,3.521763404,control,LE2,C12
495,3.474141678,control,LE2,C12
500,3.448748575,control,LE2,C12
505,3.391380793,control,LE2,C12
510,3.30814187,control,LE2,C12
515,3.23782246,control,LE2,C12
520,3.173847739,control,LE2,C12
525,3.097876836,control,LE2,C12
530,3.076011191,control,LE2,C12
535,3.000242996,control,LE2,C12
540,2.952851277,control,LE2,C12
545,2.930701321,control,LE2,C12
550,2.880130813,control,LE2,C12
555,2.808225668,control,LE2,C12
560,2.755756798,control,LE2,C12
565,2.68580253,control,LE2,C12
570,2.629523404,control,LE2,C12
575,2.590811806,control,LE2,C12
580,2.526625265,control,LE2,C12
585,2.497675355,control,LE2,C12
590,2.439892187,control,LE2,C12
595,2.389494397,control,LE2,C12
600,2.38777764,control,LE2,C12
605,2.350954351,control,LE2,C12
610,2.334064138,control,LE2,C12
615,2.310804593,control,LE2,C12
620,2.261098974,control,LE2,C12
625,2.264195071,control,LE2,C12
630,2.248704543,control,LE2,C12
635,2.223744056,control,LE2,C12
640,2.210627302,control,LE2,C12
645,2.179696349,control,LE2,C12
650,2.167347799,control,LE2,C12
655,2.151395092,control,LE2,C12
660,2.142284164,control,LE2,C12
665,2.124718134,control,LE2,C12
670,2.102499581,control,LE2,C12
675,2.101330687,control,LE2,C12
185,2.186328975,control,RE2,C12
190,2.234522281,control,RE2,C12
195,2.27336789,control,RE2,C12
200,2.294596318,control,RE2,C12
205,2.266759094,control,RE2,C12
210,2.272886734,control,RE2,C12
215,2.271337787,control,RE2,C12
220,2.283503782,control,RE2,C12
225,2.332496166,control,RE2,C12
230,2.341146457,control,RE2,C12
235,2.382054508,control,RE2,C12
240,2.428712371,control,RE2,C12
245,2.476874234,control,RE2,C12
250,2.587643197,control,RE2,C12
255,2.611643547,control,RE2,C12
260,2.67421118,control,RE2,C12
265,2.713118545,control,RE2,C12
270,2.756213113,control,RE2,C12
275,2.796017583,control,RE2,C12
280,2.76152572,control,RE2,C12
285,2.762630175,control,RE2,C12
290,2.701816569,control,RE2,C12
295,2.64655874,control,RE2,C12
300,2.591242672,control,RE2,C12
305,2.565000335,control,RE2,C12
310,2.577363056,control,RE2,C12
315,2.629841089,control,RE2,C12
320,2.704715466,control,RE2,C12
325,2.830393322,control,RE2,C12
330,2.897082989,control,RE2,C12
